05365555000150,20,1,2017-06-03 12:11:41.299000,incluir mais valores
68766815000110,16,1,2017-06-19 14:29:08.709000,"Emissão errônea, sem a retenção de ISS"
13159755000185,30,1,2017-06-27 20:52:10.471000,emitida em duplicidade por engano.
13159755000185,21,1,2017-06-05 22:01:51.882000,emitida em duplicidade por engano.
21668444000170,13,1,2017-06-05 07:43:19.558000,NUMERO CNPJ ERRADO.
23274986000193,1,1,2017-06-01 14:38:15.112000,EMITIDA PELA EMPRESA ERRADA
26892379000185,2,1,2017-05-30 10:28:27.223000,Sem valores a receber
05166615000106,16,1,2017-06-13 10:39:57.129000,erro valor final da nota
12768737000138,5,1,2017-05-26 15:59:50.882000,FALTA DE INFORMAÇÃO NO CAMPO DE DESCRIMINAÇÃO
23830639000108,24,1,2017-05-30 14:53:26.645000,cancelamento do serviço
03802018001410,952,1,2017-11-10 09:39:49.240000,CNPJ ERRADO
08621514000176,3,1,2017-10-26 15:31:34.299000,ERRO VALOR SERVIÇOS PRESTADOS 
11446690000123,4,1,2017-11-08 19:33:25.252000,"Erro na emissão, e dados do cliente"
80555592000147,34,1,2017-10-31 11:03:22.685000,Dados do cliente cadastrados com erro.
03802018001410,748,1,2017-07-17 09:12:21.997000,ERRADA
28014109000105,9,1,2017-08-11 12:42:29.628000,endereço errado
82315805000199,3,1,2017-07-14 15:56:02.833000,numero da folha errado
01637895010600,415,1,2017-08-03 21:56:18.441000,Cancelamento
03802018001410,859,1,2017-09-28 15:34:47.500000,Para alteração conforme solicitação do cliente
03802018001410,715,1,2017-07-17 09:13:02.550000,ERRADA
03802018001410,716,1,2017-07-17 09:13:11.624000,ERRADA
03802018001410,719,1,2017-07-17 09:13:38.568000,ERRADA
27201527000130,1,1,2017-07-21 09:22:31.233000,descrição do chassi errado
18221426000130,14,1,2017-08-11 13:42:16.686000,preenchimento diferente do pedido
84850064000171,9,1,2017-09-19 16:16:02.393000,nota errada
07972636000144,29,1,2017-09-05 11:51:53.580000,Erro no preenchimento do valor da nota.
28014109000105,2,1,2017-07-09 19:31:42.920000,valor nao confere
12941885000102,428,1,2017-07-13 14:51:58.661000,duas vezes
07972636000144,21,1,2017-08-08 12:50:41.583000,erro no preenchimento do valor da nota.
12941885000102,501,1,2017-08-18 13:23:21.260000,Nome da menor
28385594000115,2,1,2017-08-14 09:10:12.700000,endereço errado
21447209000178,4,1,2017-07-14 19:08:17.053000,erro de preenchimento
19675886000100,3,1,2017-09-26 15:51:59.665000,Descriminação do municipio devido de iss incorreto.
22069616000151,26,1,2017-09-04 11:11:56.862000,erro de preenchimento dos serviços
13159755000185,44,1,2017-09-11 09:56:48.072000,data errada
01629891000102,21,1,2017-07-13 07:47:37.521000,Esta com observaçoes incorretas
01629891000102,30,1,2017-09-14 15:47:19.331000,Cidade incorreta
28014109000105,4,1,2017-07-11 21:26:06.694000,NOTA COM ENDEREÇO ERRADO
03802018001410,886,1,2017-09-18 10:51:48.869000,Duplicidade
28067207000100,6,1,2017-09-19 16:55:52.831000,Valor da nota foi informado errado
03802018001410,698,1,2017-07-17 09:12:33.931000,ERRADA
17539467000107,7,1,2017-08-11 13:47:26.248000,preenchimento diferente do pedido
05365555000150,60,1,2017-07-27 16:10:12.346000,PRECISA DO TOMADOR
22069616000151,25,1,2017-09-04 11:11:39.332000,erro de preenchimento dos serviços
02052709000166,4,1,2017-08-03 15:27:06.037000,ERRO NA NUMERACAO DA NOTA
02052709000166,9,1,2017-09-01 13:33:14.452000,ERRO NA NUMERACAO DA NOTA
13159755000185,45,1,2017-09-11 09:55:19.519000,data errada
17539467000107,5,1,2017-07-17 11:13:14.702000,ERRO 
80555592000147,20,1,2017-08-01 09:21:14.684000,ENDEREÇO DO CLIENTE CADASTRADO ERRADO.
82315805000199,5,1,2017-07-14 16:00:44.689000,nota em duplicidade
18358463000195,1,1,2017-07-17 17:06:24.113000,ERO
21668444000170,30,1,2017-09-01 08:47:10.063000,CNPJ ERRADO.
09557516000106,7,1,2017-09-06 13:30:19.560000,Alteração na data de emissão da NF
21447209000178,7,1,2017-07-22 11:59:25.165000,erro de preenchimento
22625436000109,85,1,2017-08-12 14:42:55.246000,emitida em duplicidade
21447209000178,17,1,2017-08-07 18:40:40.724000,erro de preenchimento
23830639000108,33,1,2017-10-16 14:10:08.987000,Protocolo: 1920/2017 - 06/10/2017 - ERRO NO CORPO DA NOTA SERA FEITA UMA NOVA 
18800162000170,101,1,2017-09-28 10:27:49.479000,"NÃO FORAM INFORMADOS DADOS DE REGISTRO DO SILO, EXIGIDO PELO DETRAN /SC, SERA REEMITIDA NA NFs 105"
27526220000100,4,1,2017-09-15 11:32:59.565000,ERRO DESCRIÇÃO SERVIÇOS E VALORES
03802018001410,860,1,2017-09-28 15:36:15.327000,Alteração conforme solicitação do cliente
14190229000140,1,1,2017-09-04 19:16:50.432000,valor divergente
10589887000159,4,1,2017-07-10 08:26:58.213000,erro dados do contratante
03802018001410,697,1,2017-07-07 10:19:06.377000,ERRADA
17848422000114,56,1,2017-08-26 13:24:59.312000,Valor Incorreto
03802018001410,718,1,2017-07-17 09:13:29.509000,ERRADA
05365555000150,61,1,2017-07-28 09:46:35.282000,VALOR INCORRETO
10589887000159,3,1,2017-07-07 08:54:46.574000,erro no valor da nota
28014109000105,7,1,2017-08-11 12:43:19.691000,endereço errado 
16624554000108,22,1,2017-07-04 10:45:36.211000,VALOR INCORRETO
03776284000443,17,1,2017-07-28 12:03:31.866000,serviço não prestado
15613218000512,4,1,2017-07-31 15:54:17.630000,nome esta errado
28014109000105,3,1,2017-07-11 21:13:40.003000,nota com valores divergentes .
03802018001410,720,1,2017-07-17 09:13:48.116000,ERRADA
03802018001410,717,1,2017-07-17 09:13:20.516000,ERRADA
23830639000108,29,1,2017-07-17 08:41:56.207000,preenchimento diferente do pedido
12941885000102,513,1,2017-08-07 15:53:10.491000,Errado o valor
03802018001410,700,1,2017-07-17 09:12:53.375000,ERRADA
17069357000129,15,1,2017-07-07 10:27:04.701000,ERRO DE CNPJ DO TOMADOR DE SERVIÇO
21668444000170,28,1,2017-08-25 07:55:57.300000,CNPJ ERRADO.
28385594000115,1,1,2017-08-14 08:42:32.141000,dados incorretos
18800162000170,88,1,2017-08-03 11:44:04.948000,"DISCRIÇÃO DO SERVIÇO INCORRETA, SUBSTITUIDA PELA 89"
10883654000164,1,1,2017-08-22 15:21:19.489000,CNPJ Incorreto
10589865000199,3,1,2017-08-25 14:02:21.100000,erro na descrição
03802018001410,749,1,2017-07-17 09:12:05.154000,ERRADA
03802018001410,699,1,2017-07-17 09:12:42.806000,ERRADA
12941885000102,555,1,2017-08-21 13:45:41.138000,Errado o valor
10589865000199,2,1,2017-08-24 21:12:40.578000,Erro na descrição do serviço
01637895010600,375,1,2017-07-24 14:13:14.479000,Cancelamento
02052709000166,5,1,2017-08-04 13:15:28.285000,ERRO NA NUMERACAO DA NOTA
13159755000185,40,1,2017-09-11 09:57:07.591000,data errada
13159755000185,43,1,2017-09-11 09:57:33.066000,data errada
19166523000130,2,1,2017-10-30 08:58:56.752000,VALORES INCORRETOS
27509160000117,5,1,2017-10-31 18:25:23.776000,erro de digitação.
27609901000131,3,1,2017-10-31 18:20:13.699000,erro de digitação.
20871291000109,4,1,2017-10-27 07:54:43.086000,ERRO ALICOTA
27526220000100,1,1,2017-09-11 09:30:17.343000,ERRO DESCRIÇÃO
13159755000185,41,1,2017-09-11 09:55:51.604000,data errada
07972636000144,30,1,2017-09-06 15:46:09.873000,erro no preenchimento do valor da nota.
12941885000102,786,1,2017-11-09 15:17:44.497000,Cpf errado
27609901000131,4,1,2017-11-01 16:24:46.029000,erro de digitação.
27509160000117,6,1,2017-11-01 16:23:00.158000,erro de digitação.
27499341000100,15,1,2017-11-01 16:28:45.532000,CNPJ do destinatario incorreto
28385594000115,6,1,2017-12-01 07:51:27.766000,Valores incorretos.
15302339000110,7,1,2017-09-13 16:39:36.896000,erro
13159755000185,42,1,2017-09-11 09:56:22.983000,data errada
12941885000102,615,1,2017-09-11 15:47:44.263000,valor errado
01629891000102,33,1,2017-09-25 09:21:35.757000,vai ser faturado com valor ajustado
15061755000173,6,1,2017-10-10 22:49:19.504000,Foi colocado o valor errado
27526220000100,5,1,2017-09-14 09:08:08.977000,ERRO DESCRIÇÃO SERVIÇOS E VALORES
22069616000151,27,1,2017-09-13 14:27:23.824000,ISS RETIDO INCORRETO
02052709000166,15,1,2017-10-19 19:30:42.238000,numero cnpj
13159755000185,46,1,2017-09-11 09:58:04.791000,data errada
27526220000100,2,1,2017-09-11 09:35:14.100000,ERRO DESCRIÇÃO SERVIÇOS
12833892000190,4,1,2017-10-05 11:35:02.395000,erro no valor do inss
12768737000138,10,1,2017-09-29 15:38:30.147000,FORA DA DATA DE EMISSAO
28300064000127,3,1,2017-10-18 09:24:10.959000,preenchimeno do tomador está incorreto
12768737000138,11,1,2017-10-05 14:00:20.578000,valor errado
07972636000144,31,1,2017-09-21 17:10:06.413000,Valor total da nota fiscal esta incorreto. 
80555592000147,35,1,2017-11-16 15:49:40.134000,Nota fiscal emitida com o valor errado.
26501467000109,11,1,2017-10-06 08:15:36.108000,ISs Indevido
14190229000140,2,1,2017-09-22 15:38:10.229000,valor indevido
21854778000138,7,1,2017-11-06 14:38:05.638000,erro de preenchimento
20590970000100,6,1,2017-10-18 09:11:57.572000,"Cancelamento por erro de valor, esta sendo emitida outra nota com o valor correto."
01637895010600,565,1,2017-09-27 20:13:34.759000,Cancelamento
27526220000100,3,1,2017-09-14 09:09:11.087000,ERRO DESCRIÇÃO SERVIÇOS E VALORES
17069357000129,20,1,2017-10-19 10:33:13.285000,ERRO DE ENDEREÇO CNPJ
03802018001410,973,1,2017-11-22 12:20:40.874000,ERRADA
12941885000102,614,1,2017-09-11 15:04:33.866000,valor errado
12941885000102,803,1,2017-11-13 16:01:41.114000,Feita duas vzs
07207821000142,4,1,2017-10-11 15:29:42.467000,A PEDIDO DO CLIENTE
12941885000102,801,1,2017-11-13 16:00:17.789000,Feita duas vzs
11072722000178,10,1,2017-10-18 14:59:29.599000,ERRO NAS RETENÇÕES
01637895010600,559,1,2017-09-26 16:49:54.095000,Cancelamento
21668444000170,37,1,2017-10-09 08:00:30.217000,CNPJ ERRADO
17069357000129,19,1,2017-10-17 11:03:04.057000,ERRO DE DESCRIÇÃO DE SERVIÇO CFE PEDIDO
01637895010600,637,1,2017-10-25 16:16:10.469000,Cancelamento
28300064000127,1,1,2017-10-17 09:06:27.271000,Erro no preenchimento do tomador 
28300064000127,2,1,2017-10-17 09:04:38.949000,Erro no preenchimento do tomador 
18800162000170,102,1,2017-09-28 10:28:19.243000,"NÃO FORAM INFORMADOS DADOS DE REGISTRO DO SILO, EXIGIDO PELO DETRAN /SC, SERA REEMITIDA NA NFs 106"
22069616000151,35,1,2017-10-02 14:59:25.065000,NÃO FOI RETIDO O ISS
11072722000178,9,1,2017-10-18 11:13:16.328000,ERRO DE DESCRIÇÃO DE IMPOSTO COM RETENÇÃO
15061755000173,2,1,2017-10-04 20:37:22.426000,Não informado o tomador
12833892000190,5,1,2017-10-05 11:34:31.060000,valor do inss errado
12941885000102,802,1,2017-11-13 16:00:45.273000,Feita duas vzs
20590970000100,3,1,2017-10-10 13:52:31.590000,Cancelamento solicitado pelo cliente
14542157000153,27,1,2017-12-04 14:36:54.073000,erro de digitacao
05365555000150,100,1,2017-10-05 18:47:47.861000,CNPJ ERRADO
03802018001410,903,1,2017-10-09 09:34:21.424000,VALOR ERRADO
05365555000150,112,1,2017-10-31 13:23:39.644000,erro valor
28363874000122,2,1,2017-10-31 14:07:23.488000,Cancelamento do Serviço
23830639000108,37,1,2018-01-09 14:06:50.243000,Protocolo: 2555/2017 - 04/12/2017 - cnpj incorreto
01629891000102,39,1,2017-11-24 11:10:18.474000,Saiu em nome do cliente errado
15061755000173,11,1,2017-11-10 12:06:47.652000,Nome do cliente esta errado.
28363874000122,1,1,2017-10-31 14:08:18.695000,Cancelamento do Serviço
11969360000112,4,1,2017-12-29 11:14:27.573000,Erro na emissao da nota
11072722000178,16,1,2017-12-22 13:53:12.839000,ERRO DO CEI DA OBRA
07972636000144,51,1,2017-11-17 14:44:51.544000,Nota fiscal em duplicidade
84850064000171,54,1,2017-12-12 17:01:03.025000,nota não aceita pelo tomador
09210231000102,18,1,2017-12-01 15:53:36.160000,NF cancelada devido a informações incorretas.
08621514000176,30,1,2017-12-22 08:52:45.958000,NOTA DUPLICADA
03802018001410,1023,1,2017-12-01 15:38:12.034000,ER
27509160000117,7,1,2017-11-30 19:04:12.528000,erro de digitação.
18221426000130,27,1,2017-12-05 14:54:34.926000,erro de preenchimento
18221426000130,35,1,2018-01-19 15:36:37.973000,Protocolo: 112/2018 - 19/01/2018 - Notas em duplicidade 
00878014000102,14,1,2017-12-20 14:39:58.095000,Erro 
18221426000130,30,1,2017-12-05 14:56:21.658000,erro de preenchimento
01629891000102,43,1,2017-11-30 11:26:54.453000,não foi efetuado o serviço
24368546000168,70,1,2018-01-04 10:34:44.852000,Cancelada a pedido do cliente por erro de lançamento 
22237526000122,13,1,2017-12-14 11:11:36.121000,ERRO DE PREENCHIMENTO 
17836134000140,5,1,2017-12-11 16:37:03.375000,erro de preenchimento
18221426000130,28,1,2017-12-05 14:55:06.373000,erro de preenchimento
15061755000173,18,1,2017-11-28 06:43:19.369000,Erro no valor
21447209000178,44,1,2017-12-03 22:27:56.813000,valor errado da NF
28385594000115,8,1,2017-12-01 07:54:59.931000,Duplicidade
07972636000144,46,1,2017-11-17 09:38:53.345000,Preenchimento incorreto
14190229000140,6,1,2017-12-20 10:43:08.111000,falta imformação
18221426000130,22,1,2017-11-29 11:50:38.720000,NOTA NAO ACEITA PELO TOMADOR
03802018001410,1007,1,2017-11-20 13:50:34.241000,VALOR ERRADO
21447209000178,39,1,2017-11-24 19:54:23.697000,erro de prenchimento
14190229000140,5,1,2017-12-19 14:04:42.514000,SEM TOMADOR DE SERVIÇO
21447209000178,50,1,2017-12-18 17:00:41.953000,CNPJ ERRADO
11969360000112,3,1,2017-12-22 09:07:24.556000,Erro na emissao
18221426000130,20,1,2017-11-29 11:52:12.983000,NOTA NAO ACEITA PELO TOMADOR
18221426000130,24,1,2017-11-29 11:49:29.122000,NOTA NAO ACEITA PELO TOMADOR
11969360000112,6,1,2017-12-29 11:15:02.827000,Erro na emissao da nota
11969360000112,2,1,2017-12-20 15:06:47.737000,NFS EMITIDA ERRONEAMENTE
08621514000176,31,1,2017-12-22 08:53:17.179000,NOTA DUPLICADA
08621514000176,34,1,2017-12-22 08:54:07.561000,NOTA DUPLICADA
08621514000176,35,1,2017-12-22 08:54:42.407000,NOTA DUPLICADA
08621514000176,36,1,2017-12-22 08:54:23.049000,NOTA DUPLICADA
03802018001410,1058,1,2017-12-07 16:02:49.309000,Cliente errado
03802018001410,1099,1,2017-12-07 17:16:43.016000,ERRADA
11969360000112,1,1,2017-12-20 15:02:00.725000,NFS EMITIDA ERRONEAMENTE
18221426000130,29,1,2017-12-05 14:55:37.521000,erro de preenchimento
18221426000130,34,1,2018-01-19 15:36:25.926000,Protocolo: 112/2018 - 19/01/2018 - Notas em duplicidade 
22237526000122,6,1,2018-03-22 08:48:50.321000,Protocolo: 1068/2018 - 21/03/2018 - FOI EMITIDO ERRADO A NOTA
22237526000122,7,1,2018-03-22 08:49:20.292000,Protocolo: 1068/2018 - 21/03/2018 - FOI EMITIDO ERRADO A NOTA
22237526000122,10,1,2018-03-22 08:49:36.812000,Protocolo: 1068/2018 - 21/03/2018 - FOI EMITIDO ERRADO A NOTA
00878014000102,11,1,2017-12-01 14:17:08.822000,erro na discriminação dos serviços
01384428000148,4,1,2018-02-09 13:25:18.800000,Protocolo: 379/2018 - 09/02/2018 - SOLICITAÇÃO PELA VOTORANTIM CIMENTOS EM NOME DE CHRISTIAN WELC
03802018001410,1060,1,2017-12-07 16:03:35.207000,Empresa cadastrada errada
03802018001410,1216,1,2018-09-10 08:15:34.036000,Protocolo: 3025/2018 - 05/09/2018 - PRESTAÇÃO DE SERVIÇO NÃO ACONTECEU 
14190229000140,7,1,2017-12-22 08:46:56.067000,não aceita pelo sistema
27499341000100,19,1,2017-11-30 14:03:38.832000,VALOR INCORRETO
18221426000130,25,1,2017-11-29 11:48:48.886000,NOTA NAO ACEITA PELO TOMADOR
24368546000168,67,1,2017-12-14 09:59:06.027000,Erro data de emissão
18221426000130,37,1,2017-12-18 17:11:27.521000,cancelamento por que esta errado o valor do iss.
11005359000178,172,1,2017-11-30 11:58:01.013000,duplicidade
18221426000130,31,1,2018-01-19 15:35:35.863000,Protocolo: 112/2018 - 19/01/2018 - Notas em duplicidade 
18221426000130,33,1,2018-01-19 15:36:12.872000,Protocolo: 112/2018 - 19/01/2018 - Notas em duplicidade 
18221426000130,23,1,2017-11-29 11:50:09.225000,NOTA NAO ACEITA PELO TOMADOR
18221426000130,32,1,2018-01-19 15:35:52.974000,Protocolo: 112/2018 - 19/01/2018 - Notas em duplicidade 
21447209000178,60,1,2017-12-22 15:09:48.510000,PREENCHIMENTO ERRADO
14542157000153,29,1,2017-12-04 14:38:28.505000,erro de digitacao
08621514000176,32,1,2017-12-22 08:52:10.337000,NOTA DUPLICADA
08621514000176,33,1,2017-12-22 08:53:50.315000,NOTA DUPLICADA
03802018001410,1059,1,2017-12-07 16:03:03.355000,Empresa cadastrada errada
03802018001410,1075,1,2017-12-07 16:32:58.844000,ERRADA
24368546000168,63,1,2017-11-26 22:23:43.009000,ERRO DE DGITAÇÃO
18800162000170,128,1,2017-12-13 13:00:05.134000,"NO MOMENTO DA EMISSÃO O TOMADOR NÃO FOI INFORMADO, SUBSTITUIDA PELA POSTERIOR"
21447209000178,42,1,2017-12-03 22:15:26.877000,valor errado da NF
18221426000130,36,1,2018-01-19 15:36:54.787000,Protocolo: 112/2018 - 19/01/2018 - Notas em duplicidade 
11072722000178,12,1,2017-12-22 10:10:09.594000,ERRO DE CEI DA OBRA
11072722000178,13,1,2017-12-22 10:16:25.445000,ERRO CEI DA OBRA
14190229000140,4,1,2017-12-14 09:47:18.406000,valor divergewnte
11969360000112,5,1,2017-12-29 11:14:46.953000,Erro na emissao da nota
18221426000130,21,1,2017-11-29 11:51:07.428000,NOTA NAO ACEITA PELO TOMADOR
47960950063123,59,1,2017-12-20 15:12:20.237000,duolicidade
13384358000107,17,1,2018-01-24 20:20:44.331000,Erro no municioio
90272337001031,10,1,2018-01-23 16:31:41.135000,ERRO RETENÇÃO ISSQN
08621514000176,48,1,2018-01-25 11:48:01.341000,erro de digitação
80555592000147,43,1,2018-01-24 10:21:14.451000,Nota fiscal emitida com o dados errados.
80555592000147,51,1,2018-02-05 15:21:43.726000,ERRO DE CADASTRO DA OBRA.
